2018-06-08 14:59:03,749 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@174d20a: startup date [Fri Jun 08 14:59:03 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-08-31 10:29:50,587 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-08-31 10:29:50,592 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-08-31 10:29:50,593 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-08-31 10:29:50,598 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-08-31 10:29:50,598 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-08-31 10:29:51,438 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-08-31 10:29:51,439 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-08-31 10:29:51,449 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-51411-1535682590217-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-08-31 10:29:51,449 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-08-31 10:29:52,963 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-08-31 10:29:53,360 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-08-31 10:29:55,347 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-08-31 10:38:45,373 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Fri Aug 31 10:38:45 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-08-31 10:38:55,290 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-08-31 10:38:55,331 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-08-31 10:38:57,405 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-08-31 10:38:57,598 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-08-31 10:39:01,851 | INFO  | @2:11901822, 100000 entries recovered .. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-08-31 10:39:02,076 | INFO  | Recovery replayed 105907 operations from the journal in 4.612 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-08-31 10:39:02,404 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-55443-1535683142170-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-08-31 10:39:02,745 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-08-31 10:39:02,745 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-08-31 10:39:02,751 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-08-31 10:39:02,751 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-08-31 10:39:02,756 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-08-31 10:39:02,756 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-08-31 10:39:02,760 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-08-31 10:39:02,761 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-08-31 10:39:03,665 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-08-31 10:39:03,666 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-08-31 10:39:03,676 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-55443-1535683142170-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-08-31 10:39:03,676 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-08-31 10:39:05,492 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-08-31 10:39:05,728 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-08-31 10:39:07,684 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-08-31 14:36:25,199 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Fri Aug 31 14:36:25 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-08-31 14:36:49,982 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-08-31 14:36:50,049 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-08-31 14:36:52,578 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-08-31 14:36:52,873 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-08-31 14:36:56,898 | INFO  | @2:11901822, 100000 entries recovered .. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-08-31 14:36:57,277 | INFO  | Recovery replayed 107936 operations from the journal in 4.695 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-08-31 14:36:58,005 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-60093-1535697417652-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-08-31 14:36:58,350 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-08-31 14:36:58,351 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-08-31 14:36:58,355 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-08-31 14:36:58,356 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-08-31 14:36:58,362 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-08-31 14:36:58,362 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-08-31 14:36:58,366 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-08-31 14:36:58,367 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-08-31 14:36:59,398 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-08-31 14:36:59,399 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-08-31 14:36:59,405 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-60093-1535697417652-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-08-31 14:36:59,406 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-08-31 14:37:01,107 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-08-31 14:37:01,349 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-08-31 14:37:03,313 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-09-03 14:56:21,374 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Mon Sep 03 14:56:21 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-09-03 14:56:27,229 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-09-03 14:56:27,342 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-09-03 14:56:31,287 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-09-03 14:56:32,183 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-09-03 14:56:35,674 | INFO  | @2:11901822, 100000 entries recovered .. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-09-03 14:56:36,463 | INFO  | Recovery replayed 120212 operations from the journal in 5.142 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-09-03 14:56:38,003 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50317-1535957796568-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-09-03 14:56:38,480 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-09-03 14:56:38,485 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-09-03 14:56:38,494 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-09-03 14:56:38,497 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-09-03 14:56:38,506 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-09-03 14:56:38,510 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-09-03 14:56:38,523 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-09-03 14:56:38,528 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-09-03 14:56:47,545 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-09-03 14:56:47,546 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-09-03 14:56:47,734 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50317-1535957796568-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-09-03 14:56:47,735 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-09-03 14:57:00,315 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-09-03 14:57:05,977 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-09-03 14:57:09,867 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-09-04 13:16:40,991 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Tue Sep 04 13:16:40 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-09-04 13:16:45,907 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-09-04 13:16:45,945 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-09-04 13:16:49,222 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-09-04 13:16:50,410 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-09-04 13:16:53,506 | INFO  | @2:11901822, 100000 entries recovered .. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-09-04 13:16:54,322 | INFO  | Recovery replayed 126493 operations from the journal in 5.032 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-09-04 13:16:55,018 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50940-1536038214806-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-09-04 13:16:55,258 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-09-04 13:16:55,259 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-09-04 13:16:55,265 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-09-04 13:16:55,265 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-09-04 13:16:55,270 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-09-04 13:16:55,270 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-09-04 13:16:55,275 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-09-04 13:16:55,276 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-09-04 13:16:56,431 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-09-04 13:16:56,441 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-09-04 13:16:56,443 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50940-1536038214806-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-09-04 13:16:56,444 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-09-04 13:16:57,728 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-09-04 13:16:57,945 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-09-04 13:17:01,209 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-09-04 20:17:59,977 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Tue Sep 04 20:17:59 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
